anchor_id,phase,turn_type,base_vx,base_vy,base_w,left_vx,left_vy,left_w,right_vx,right_vy,right_w,nonext_vx,nonext_vy,nonext_w
32335,post_switch,unknown,-0.241015002042092,0.231332424462971,-0.0016367569524146,-0.334516012502737,-0.00639301703666363,-0.00163433297623782,-0.00680341214742476,0.333311860961635,-0.00163668783448371,-4.6187738634824,-4.56965688498265,-2.56878370878422
32461,pre_switch,unknown,-7.38830015518309,-11.6102122103594,0.559787028611984,3.17444204460035,-13.4021124854464,0.559794562468296,-11.7798006780736,-4.00883748432592,0.559787187348093,30,7.31827300833352,0.717280302029081
32540,post_switch,unknown,-9.89087862171597,1.43121393668181,0.155201908527412,-7.08331314545717,-7.02802617110305,0.234903226036693,-7.07549622834098,1.42769938752513,0.349689630636959,-15.6461333306509,-12.952110199512,-1.56276894050566
32663,pre_switch,unknown,-14.4300217619335,6.92714514045916,-0.107923400677691,-14.4485457384223,7.25884652684892,-0.1024416417944,-14.6865885380952,6.8938331939189,-0.102439553730359,-23.2070332640246,-14.7580277639385,-8.37044712614091
32829,post_switch,unknown,0.175789014481767,-0.402663309386758,-0.00241470062756386,0.325130028257315,-0.15132833594985,-0.00241349547062678,-0.159960932492811,-0.408195003240477,-0.002413868151691,12.0770562335661,5.04269767453323,1.96662310715316
32854,pre_switch,unknown,0.257986045473941,-9.7607900165354,-0.216885045653457,-0.144545181041341,-9.68852594010426,-0.214351827486432,0.387716747773356,-10.1347568334017,-0.218475498230946,-30,-9.47948026795269,0.0180012298477882
33128,post_switch,unknown,14.0508436704465,-14.3953844883784,1.24431639149817,-18.8909318712317,6.75848854976806,-0.773173798289671,-9.9241618917593,12.9760314593268,-0.247477343457135,8.20934930487114,15.2294512913129,6.17670095655602
33356,post_switch,unknown,-0.36860749511849,16.1270081647592,0.428052872927158,-9.96734944788473,12.2092435423522,0.428057001939564,11.196460936617,11.6260122348107,0.428059020541493,27.5827719525911,19.6984200162316,11.2169213348235
33408,pre_switch,unknown,-0.879361075682541,0.787520153807659,-0.0123306235562689,-1.22139676466243,1.01000076586556,-0.0123292099892081,-0.779754208963177,0.282073222451908,-0.0123298871712097,29.6553193476078,-4.48327781962156,-7.21599876887691
33410,pre_switch,unknown,1.46830153725123,1.39153497236991,0.0358332427727385,0.306600248376796,2.14069588877982,0.035833431585487,1.81248858136517,-0.319470640990399,0.0358331041274424,29.6553193476078,-4.48327781962156,-7.21599876887691
33497,post_switch,unknown,-25.8083873271929,19.7142987535059,-0.493646502230912,-25.7820672245437,19.8133881974783,-0.493644263691871,-25.8970649623633,19.6628423193278,-0.493645334071459,-25.9148395795108,-17.485118338789,-9.60395380510743
33542,pre_switch,unknown,-1.89597924409275,2.69824166012417,-0.0860976335190276,-3.19531482138559,0.017678182397508,-0.0860953514912898,0.724554061276859,3.18985347955444,-0.0860968225744128,-2.35691404785368,13.5626953483295,8.29767735056529
33558,pre_switch,unknown,2.20623291681275,2.06388969137277,0.0517452890855903,2.6557509190455,2.46514086272902,0.0291089220291886,1.58517604483816,2.48786078947268,0.0338693982247006,-3.32160639818759,4.62454201410184,3.83095712573132
33670,pre_switch,unknown,0.105210891802863,18.4532585590291,-0.553143273820609,0.189935620289422,18.3649453074832,-0.55314192383619,0.111723830369068,18.5996946363688,-0.553147486317684,30,0.245918353372074,-5.18001753667993
33698,post_switch,unknown,-7.61952275753527,-12.746693122762,-0.0413689733238767,3.67120435078311,-14.4137362981758,-0.0413705613936009,-14.4245199126603,-3.58418080522712,-0.0413695461379027,-16.5531047016571,3.23041220332375,4.45266347819428
33705,post_switch,unknown,-0.189862839083307,-0.375992340817521,-0.000186304537743897,0.132933695332193,-0.400387348246707,-0.000186767420022961,-0.400863630504666,-0.130493710046558,-0.000182898131597335,-16.5531047016571,3.23041220332375,4.45266347819428
33787,pre_switch,unknown,-2.18907648186343,-2.12020847930006,-0.00632756345544889,-2.32469875452042,-2.31165968097615,-0.00632828163222424,-1.55086240473996,-2.28512168544136,-0.00632802926232881,-30,-15.1756785860133,-7.50274284312661
33980,pre_switch,unknown,-0.933453067557051,1.36792984393533,-0.155482521754026,-1.77087133749911,0.277899109102091,-0.155478958717525,0.429459735426333,1.54655276564664,-0.155481519213494,0.573772217656774,-1.18085744007229,-0.973143514266018
34040,post_switch,unknown,-3.5829769534993,-4.34423178009826,0.703361965131556,0.562681374626621,-5.6290168129422,0.703362874518677,-5.60590835401195,-0.504348872281636,0.703362162904277,-4.66440321993878,-9.62784648579274,-5.83383884385933
34106,pre_switch,unknown,28.4519218393915,27.9131701996142,-1.63431570545121,28.5349815304585,27.8734437795316,-1.6343158237436,28.4212801054125,27.9999929206141,-1.63431583715632,28.5414050562531,-16.1537153789307,-11.7752748604286
34109,pre_switch,unknown,-5.73271669304538,-1.42629867089566,-0.114855510347872,-5.94269343290458,-1.1121081558879,-0.114857668688331,-5.8063980711848,-1.79691742882057,-0.114855266177595,28.5414050562531,-16.1537153789307,-11.7752748604286
34313,post_switch,unknown,-0.151155982878445,-0.626847723559103,0.00281039521733733,0.300833388496153,-0.525611650069727,-0.00726497800638403,-0.446249044104393,-0.417786810450669,0.00337860615343642,23.3109169877896,19.9017724538606,11.708580947733
34398,pre_switch,unknown,0.517957133781068,7.39013992840131,0.204682361440123,-3.19433952237927,5.83771053671605,0.204671506745934,5.75542388267275,4.58050414286547,0.204674221601092,-22.604055777152,-15.6577736154029,-6.50877227980445
34417,pre_switch,unknown,7.51225985106616,-0.0660180279647577,0.00620782201216709,5.20228874886178,5.40984958151309,0.00621263536002372,5.27363500437156,-5.57140561353215,0.00621217470746759,-12.9965017939472,-10.7903539255674,-5.76292555315141
34522,post_switch,unknown,-0.335584851073573,0.245151451102999,-0.00133858411044384,-0.410990020047956,-0.0646586136549212,-0.0013373854105857,-0.0631919499635079,0.410898899160135,-0.00133040850842923,-12.8995214736208,-7.30702212895851,-4.03133310998579
34553,post_switch,unknown,-10.0426634563207,3.11222437154328,0.0580501752053679,-9.25862410511718,-4.93532470882706,0.0580478329360177,-5.59450183356033,8.86229124266264,0.058049292395721,-3.92416709484604,17.0346596123112,9.15791857896187
34568,pre_switch,unknown,2.95131844096471,-1.92775407892816,0.0594516351197803,3.62942840616267,1.10290261064703,0.059451811287427,0.328827234870324,-3.59125671668517,0.0594514015518257,19.7990562927922,0.43235696189038,-2.70704161965615
34632,post_switch,unknown,-0.844572198903275,-0.62493200830079,-0.0167429864336236,-0.156278293701577,-1.03536714774376,-0.0167428952762381,-1.04104838167735,0.151988011481554,-0.0167433678152289,-11.7889862706391,-3.67016155469708,-1.20790859686762
34702,pre_switch,unknown,0.778118234960752,-9.93487926412906,-0.12515667390154,0.227724606636717,-9.86801357129091,1.084035656859,-5.10113567378984,-6.88752474433076,0.322215869362203,25.6271290004183,8.66286933382742,-1.90861467668784
